"","id","year","male","birthdate","birthyear","mono_index","sampyearsum","sociality","inno_count","domain_index","domain","age","logsampeff","MainGroup","groups","group","rank","max_group","avg_age","avg_rnk","avg_elo","rank_class","inno_count_ND","sociality.s","sociality.c","logage","logage.c","group_index","year_index","age_cat","adult.f","adult.m","adult","rankhi","rankmid","ranklo","innobinom","groupsize.c","innovator","innovatoryear"
"2488","NP",2011,1,1992-05-15,1992,146,626,30,0,3,"self-directed",20,6.4393503711001,"FL","FL","FL",6,20,19.1,5.4,1072.7,"high",0,-1.54376294121681,-21.9337164750958,2.99573227355399,0.997816626356115,4,5,3,0,1,1,1,0,0,0,-6.3690932311622,1,1
"2501","OA",2009,1,2008-12-11,2008,147,409,87.8,0,2,"investigative",2,6.0137151560428,"AA","AA","AA",25,30,0.6,20.2,0,"low",0,2.52438018918454,35.8662835249042,0.693147180559945,-1.30476846663793,1,3,1,0,0,0,0,0,1,0,3.6309067688378,0,0
"2502","OA",2009,1,2008-12-11,2008,147,409,87.8,0,3,"self-directed",2,6.0137151560428,"AA","AA","AA",25,30,0.6,20.2,0,"low",0,2.52438018918454,35.8662835249042,0.693147180559945,-1.30476846663793,1,3,1,0,0,0,0,0,1,0,3.6309067688378,0,0
"2503","OA",2009,1,2008-12-11,2008,147,409,87.8,0,4,"social",2,6.0137151560428,"AA","AA","AA",25,30,0.6,20.2,0,"low",0,2.52438018918454,35.8662835249042,0.693147180559945,-1.30476846663793,1,3,1,0,0,0,0,0,1,0,3.6309067688378,0,0
"2504","OA",2009,1,2008-12-11,2008,147,409,87.8,0,1,"foraging",2,6.0137151560428,"AA","AA","AA",25,30,0.6,20.2,0,"low",0,2.52438018918454,35.8662835249042,0.693147180559945,-1.30476846663793,1,3,1,0,0,0,0,0,1,0,3.6309067688378,0,0
"2505","OA",2010,1,2008-12-11,2008,147,41,82.5,0,1,"foraging",3,3.71357206670431,"AA","AA","AA",21,31,1.2,20.2,0,"low",0,2.15134976373251,30.5662835249042,1.09861228866811,-0.899303358529766,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2506","OA",2010,1,2008-12-11,2008,147,41,82.5,0,2,"investigative",3,3.71357206670431,"AA","AA","AA",21,31,1.2,20.2,0,"low",0,2.15134976373251,30.5662835249042,1.09861228866811,-0.899303358529766,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2507","OA",2010,1,2008-12-11,2008,147,41,82.5,0,3,"self-directed",3,3.71357206670431,"AA","AA","AA",21,31,1.2,20.2,0,"low",0,2.15134976373251,30.5662835249042,1.09861228866811,-0.899303358529766,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2508","OA",2010,1,2008-12-11,2008,147,41,82.5,0,4,"social",3,3.71357206670431,"AA","AA","AA",21,31,1.2,20.2,0,"low",0,2.15134976373251,30.5662835249042,1.09861228866811,-0.899303358529766,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2513","OC",2008,1,1995-05-15,1995,148,214,38.1,1,4,"social",14,5.36597601502185,"MK","MK","MK",5,17,13.1,5.5,1027.1,"high",1,-0.973659838167489,-13.8337164750958,2.63905732961526,0.641141682417383,6,2,3,0,1,1,1,0,0,1,-9.3690932311622,1,1
"2514","OC",2008,1,1995-05-15,1995,148,214,38.1,0,2,"investigative",14,5.36597601502185,"MK","MK","MK",5,17,13.1,5.5,1027.1,"high",1,-0.973659838167489,-13.8337164750958,2.63905732961526,0.641141682417383,6,2,3,0,1,1,1,0,0,0,-9.3690932311622,1,1
"2515","OC",2008,1,1995-05-15,1995,148,214,38.1,0,3,"self-directed",14,5.36597601502185,"MK","MK","MK",5,17,13.1,5.5,1027.1,"high",1,-0.973659838167489,-13.8337164750958,2.63905732961526,0.641141682417383,6,2,3,0,1,1,1,0,0,0,-9.3690932311622,1,1
"2516","OC",2008,1,1995-05-15,1995,148,214,38.1,0,1,"foraging",14,5.36597601502185,"MK","MK","MK",5,17,13.1,5.5,1027.1,"high",1,-0.973659838167489,-13.8337164750958,2.63905732961526,0.641141682417383,6,2,3,0,1,1,1,0,0,0,-9.3690932311622,1,1
"2517","OC",2009,1,1995-05-15,1995,148,376,41.7,0,1,"foraging",15,5.92958914338989,"MK","MK","MK",4,18,14.1,3.8,1186.2,"high",0,-0.720280681256679,-10.2337164750958,2.70805020110221,0.710134553904335,6,3,3,0,1,1,1,0,0,0,-8.3690932311622,1,1
"2518","OC",2009,1,1995-05-15,1995,148,376,41.7,0,3,"self-directed",15,5.92958914338989,"MK","MK","MK",4,18,14.1,3.8,1186.2,"high",0,-0.720280681256679,-10.2337164750958,2.70805020110221,0.710134553904335,6,3,3,0,1,1,1,0,0,0,-8.3690932311622,1,1
"2519","OC",2009,1,1995-05-15,1995,148,376,41.7,0,2,"investigative",15,5.92958914338989,"MK","MK","MK",4,18,14.1,3.8,1186.2,"high",0,-0.720280681256679,-10.2337164750958,2.70805020110221,0.710134553904335,6,3,3,0,1,1,1,0,0,0,-8.3690932311622,1,1
"2520","OC",2009,1,1995-05-15,1995,148,376,41.7,0,4,"social",15,5.92958914338989,"MK","MK","MK",4,18,14.1,3.8,1186.2,"high",0,-0.720280681256679,-10.2337164750958,2.70805020110221,0.710134553904335,6,3,3,0,1,1,1,0,0,0,-8.3690932311622,1,1
"2521","OC",2010,1,1995-05-15,1995,148,247,52.6,0,2,"investigative",16,5.50938833662798,"MK","MK","MK",5,19,15.1,3.9,1079.7,"high",0,0.0468950993899426,0.666283524904216,2.77258872223978,0.774673075041906,6,4,3,0,1,1,1,0,0,0,-7.3690932311622,1,1
"2522","OC",2010,1,1995-05-15,1995,148,247,52.6,0,4,"social",16,5.50938833662798,"MK","MK","MK",5,19,15.1,3.9,1079.7,"high",0,0.0468950993899426,0.666283524904216,2.77258872223978,0.774673075041906,6,4,3,0,1,1,1,0,0,0,-7.3690932311622,1,1
"2523","OC",2010,1,1995-05-15,1995,148,247,52.6,0,1,"foraging",16,5.50938833662798,"MK","MK","MK",5,19,15.1,3.9,1079.7,"high",0,0.0468950993899426,0.666283524904216,2.77258872223978,0.774673075041906,6,4,3,0,1,1,1,0,0,0,-7.3690932311622,1,1
"2524","OC",2010,1,1995-05-15,1995,148,247,52.6,0,3,"self-directed",16,5.50938833662798,"MK","MK","MK",5,19,15.1,3.9,1079.7,"high",0,0.0468950993899426,0.666283524904216,2.77258872223978,0.774673075041906,6,4,3,0,1,1,1,0,0,0,-7.3690932311622,1,1
"2526","OC",2011,1,1995-05-15,1995,148,1261,54.3,1,4,"social",17,7.13966033596492,"MK","M:OC-WD,MK,NM","MK",2,24,16.2,2,1432.4,"high",2,0.166546367931158,2.36628352490421,2.83321334405622,0.835297696858341,6,5,3,0,1,1,1,0,0,1,-2.3690932311622,1,1
"2528","OC",2011,1,1995-05-15,1995,148,1261,54.3,0,2,"investigative",17,7.13966033596492,"MK","M:OC-WD,MK,NM","MK",2,24,16.2,2,1432.4,"high",2,0.166546367931158,2.36628352490421,2.83321334405622,0.835297696858341,6,5,3,0,1,1,1,0,0,0,-2.3690932311622,1,1
"2530","OC",2011,1,1995-05-15,1995,148,1261,54.3,0,3,"self-directed",17,7.13966033596492,"MK","M:OC-WD,MK,NM","MK",2,24,16.2,2,1432.4,"high",2,0.166546367931158,2.36628352490421,2.83321334405622,0.835297696858341,6,5,3,0,1,1,1,0,0,0,-2.3690932311622,1,1
"2532","OC",2011,1,1995-05-15,1995,148,1261,54.3,0,1,"foraging",17,7.13966033596492,"MK","M:OC-WD,MK,NM","MK",2,24,16.2,2,1432.4,"high",2,0.166546367931158,2.36628352490421,2.83321334405622,0.835297696858341,6,5,3,0,1,1,1,0,0,0,-2.3690932311622,1,1
"2533","OD",2007,1,1996-05-15,1996,149,1438,43.4,0,4,"social",12,7.27100853828099,"FF","CU,FF,M:GF-OD,M:GF-OD-SM","FF",6,42,11.2,5.2,1456.7,"high",0,-0.600629412715463,-8.53371647509579,2.484906649788,0.486991002590125,3,1,3,0,1,1,1,0,0,0,15.6309067688378,1,1
"2535","OD",2007,1,1996-05-15,1996,149,1438,43.4,0,1,"foraging",12,7.27100853828099,"FF","CU,FF,M:GF-OD,M:GF-OD-SM","FF",6,42,11.2,5.2,1456.7,"high",0,-0.600629412715463,-8.53371647509579,2.484906649788,0.486991002590125,3,1,3,0,1,1,1,0,0,0,15.6309067688378,1,1
"2537","OD",2007,1,1996-05-15,1996,149,1438,43.4,0,3,"self-directed",12,7.27100853828099,"FF","CU,FF,M:GF-OD,M:GF-OD-SM","FF",6,42,11.2,5.2,1456.7,"high",0,-0.600629412715463,-8.53371647509579,2.484906649788,0.486991002590125,3,1,3,0,1,1,1,0,0,0,15.6309067688378,1,1
"2539","OD",2007,1,1996-05-15,1996,149,1438,43.4,0,2,"investigative",12,7.27100853828099,"FF","CU,FF,M:GF-OD,M:GF-OD-SM","FF",6,42,11.2,5.2,1456.7,"high",0,-0.600629412715463,-8.53371647509579,2.484906649788,0.486991002590125,3,1,3,0,1,1,1,0,0,0,15.6309067688378,1,1
"2541","OD",2008,1,1996-05-15,1996,149,2103,51,0,2,"investigative",13,7.6511201757027,"FF","FF","FF",2,23,12.1,1.1,1437.9,"high",0,-0.0657178592370845,-0.933716475095785,2.56494935746154,0.567033710263661,3,2,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2542","OD",2008,1,1996-05-15,1996,149,2103,51,0,3,"self-directed",13,7.6511201757027,"FF","FF","FF",2,23,12.1,1.1,1437.9,"high",0,-0.0657178592370845,-0.933716475095785,2.56494935746154,0.567033710263661,3,2,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2543","OD",2008,1,1996-05-15,1996,149,2103,51,0,1,"foraging",13,7.6511201757027,"FF","FF","FF",2,23,12.1,1.1,1437.9,"high",0,-0.0657178592370845,-0.933716475095785,2.56494935746154,0.567033710263661,3,2,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2544","OD",2008,1,1996-05-15,1996,149,2103,51,0,4,"social",13,7.6511201757027,"FF","FF","FF",2,23,12.1,1.1,1437.9,"high",0,-0.0657178592370845,-0.933716475095785,2.56494935746154,0.567033710263661,3,2,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2545","OD",2009,1,1996-05-15,1996,149,2005,53.1,0,3,"self-directed",14,7.60339933974067,"FF","FF","FF",1,22,13.1,1.1,1548.3,"high",1,0.0820866489608885,1.16628352490422,2.63905732961526,0.641141682417383,3,3,3,0,1,1,1,0,0,0,-4.3690932311622,1,1
"2546","OD",2009,1,1996-05-15,1996,149,2005,53.1,0,1,"foraging",14,7.60339933974067,"FF","FF","FF",1,22,13.1,1.1,1548.3,"high",1,0.0820866489608885,1.16628352490422,2.63905732961526,0.641141682417383,3,3,3,0,1,1,1,0,0,0,-4.3690932311622,1,1
"2547","OD",2009,1,1996-05-15,1996,149,2005,53.1,1,4,"social",14,7.60339933974067,"FF","FF","FF",1,22,13.1,1.1,1548.3,"high",1,0.0820866489608885,1.16628352490422,2.63905732961526,0.641141682417383,3,3,3,0,1,1,1,0,0,1,-4.3690932311622,1,1
"2548","OD",2009,1,1996-05-15,1996,149,2005,53.1,0,2,"investigative",14,7.60339933974067,"FF","FF","FF",1,22,13.1,1.1,1548.3,"high",1,0.0820866489608885,1.16628352490422,2.63905732961526,0.641141682417383,3,3,3,0,1,1,1,0,0,0,-4.3690932311622,1,1
"2549","OD",2010,1,1996-05-15,1996,149,546,41.3,0,2,"investigative",15,6.30261897574491,"FF","FF","FF",1,23,14.1,1,1614,"high",1,-0.748433920913436,-10.6337164750958,2.70805020110221,0.710134553904335,3,4,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2550","OD",2010,1,1996-05-15,1996,149,546,41.3,0,1,"foraging",15,6.30261897574491,"FF","FF","FF",1,23,14.1,1,1614,"high",1,-0.748433920913436,-10.6337164750958,2.70805020110221,0.710134553904335,3,4,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2551","OD",2010,1,1996-05-15,1996,149,546,41.3,1,4,"social",15,6.30261897574491,"FF","FF","FF",1,23,14.1,1,1614,"high",1,-0.748433920913436,-10.6337164750958,2.70805020110221,0.710134553904335,3,4,3,0,1,1,1,0,0,1,-3.3690932311622,1,1
"2552","OD",2010,1,1996-05-15,1996,149,546,41.3,0,3,"self-directed",15,6.30261897574491,"FF","FF","FF",1,23,14.1,1,1614,"high",1,-0.748433920913436,-10.6337164750958,2.70805020110221,0.710134553904335,3,4,3,0,1,1,1,0,0,0,-3.3690932311622,1,1
"2553","OD",2011,1,1996-05-15,1996,149,1953,56.1,0,2,"investigative",16,7.57712193087668,"FF","FF","FF",1,24,15.1,1,1636.2,"high",1,0.293235946386564,4.16628352490422,2.77258872223978,0.774673075041906,3,5,3,0,1,1,1,0,0,0,-2.3690932311622,1,1
"2554","OD",2011,1,1996-05-15,1996,149,1953,56.1,0,3,"self-directed",16,7.57712193087668,"FF","FF","FF",1,24,15.1,1,1636.2,"high",1,0.293235946386564,4.16628352490422,2.77258872223978,0.774673075041906,3,5,3,0,1,1,1,0,0,0,-2.3690932311622,1,1
"2555","OD",2011,1,1996-05-15,1996,149,1953,56.1,0,1,"foraging",16,7.57712193087668,"FF","FF","FF",1,24,15.1,1,1636.2,"high",1,0.293235946386564,4.16628352490422,2.77258872223978,0.774673075041906,3,5,3,0,1,1,1,0,0,0,-2.3690932311622,1,1
"2556","OD",2011,1,1996-05-15,1996,149,1953,56.1,1,4,"social",16,7.57712193087668,"FF","FF","FF",1,24,15.1,1,1636.2,"high",1,0.293235946386564,4.16628352490422,2.77258872223978,0.774673075041906,3,5,3,0,1,1,1,0,0,1,-2.3690932311622,1,1
"2565","OJ",2010,0,2009-02-24,2009,150,95,77.8,0,4,"social",2,4.55387689160054,"MK","MK","MK",18,19,1.3,13.8,0,"low",0,1.82054919776562,25.8662835249042,0.693147180559945,-1.30476846663793,6,4,1,0,0,0,0,0,1,0,-7.3690932311622,0,0
"2566","OJ",2010,0,2009-02-24,2009,150,95,77.8,0,1,"foraging",2,4.55387689160054,"MK","MK","MK",18,19,1.3,13.8,0,"low",0,1.82054919776562,25.8662835249042,0.693147180559945,-1.30476846663793,6,4,1,0,0,0,0,0,1,0,-7.3690932311622,0,0
"2567","OJ",2010,0,2009-02-24,2009,150,95,77.8,0,3,"self-directed",2,4.55387689160054,"MK","MK","MK",18,19,1.3,13.8,0,"low",0,1.82054919776562,25.8662835249042,0.693147180559945,-1.30476846663793,6,4,1,0,0,0,0,0,1,0,-7.3690932311622,0,0
"2568","OJ",2010,0,2009-02-24,2009,150,95,77.8,0,2,"investigative",2,4.55387689160054,"MK","MK","MK",18,19,1.3,13.8,0,"low",0,1.82054919776562,25.8662835249042,0.693147180559945,-1.30476846663793,6,4,1,0,0,0,0,0,1,0,-7.3690932311622,0,0
"2569","OJ",2011,0,2009-02-24,2009,150,295,58.7,0,2,"investigative",3,5.68697535633982,"MK","MK","MK",17,24,2.3,14.3,0,"low",0,0.476232004155483,6.76628352490422,1.09861228866811,-0.899303358529766,6,5,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"2570","OJ",2011,0,2009-02-24,2009,150,295,58.7,0,3,"self-directed",3,5.68697535633982,"MK","MK","MK",17,24,2.3,14.3,0,"low",0,0.476232004155483,6.76628352490422,1.09861228866811,-0.899303358529766,6,5,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"2571","OJ",2011,0,2009-02-24,2009,150,295,58.7,0,4,"social",3,5.68697535633982,"MK","MK","MK",17,24,2.3,14.3,0,"low",0,0.476232004155483,6.76628352490422,1.09861228866811,-0.899303358529766,6,5,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"2572","OJ",2011,0,2009-02-24,2009,150,295,58.7,0,1,"foraging",3,5.68697535633982,"MK","MK","MK",17,24,2.3,14.3,0,"low",0,0.476232004155483,6.76628352490422,1.09861228866811,-0.899303358529766,6,5,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"2577","OK",2010,1,2009-07-30,2009,151,379,67.6,0,1,"foraging",2,5.93753620508243,"SP","SP","SP",32,35,0.9,24.6,0,"low",0,1.10264158651832,15.6662835249042,0.693147180559945,-1.30476846663793,10,4,1,0,0,0,0,0,1,0,8.6309067688378,0,0
"2578","OK",2010,1,2009-07-30,2009,151,379,67.6,0,4,"social",2,5.93753620508243,"SP","SP","SP",32,35,0.9,24.6,0,"low",0,1.10264158651832,15.6662835249042,0.693147180559945,-1.30476846663793,10,4,1,0,0,0,0,0,1,0,8.6309067688378,0,0
"2579","OK",2010,1,2009-07-30,2009,151,379,67.6,0,3,"self-directed",2,5.93753620508243,"SP","SP","SP",32,35,0.9,24.6,0,"low",0,1.10264158651832,15.6662835249042,0.693147180559945,-1.30476846663793,10,4,1,0,0,0,0,0,1,0,8.6309067688378,0,0
"2580","OK",2010,1,2009-07-30,2009,151,379,67.6,0,2,"investigative",2,5.93753620508243,"SP","SP","SP",32,35,0.9,24.6,0,"low",0,1.10264158651832,15.6662835249042,0.693147180559945,-1.30476846663793,10,4,1,0,0,0,0,0,1,0,8.6309067688378,0,0
"2581","OK",2011,1,2009-07-30,2009,151,122,62.2,0,1,"foraging",3,4.80402104473326,"SP","SP","SP",25,31,1.9,23.9,0,"low",0,0.722572851152105,10.2662835249042,1.09861228866811,-0.899303358529766,10,5,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2582","OK",2011,1,2009-07-30,2009,151,122,62.2,0,3,"self-directed",3,4.80402104473326,"SP","SP","SP",25,31,1.9,23.9,0,"low",0,0.722572851152105,10.2662835249042,1.09861228866811,-0.899303358529766,10,5,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2583","OK",2011,1,2009-07-30,2009,151,122,62.2,0,2,"investigative",3,4.80402104473326,"SP","SP","SP",25,31,1.9,23.9,0,"low",0,0.722572851152105,10.2662835249042,1.09861228866811,-0.899303358529766,10,5,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2584","OK",2011,1,2009-07-30,2009,151,122,62.2,0,4,"social",3,4.80402104473326,"SP","SP","SP",25,31,1.9,23.9,0,"low",0,0.722572851152105,10.2662835249042,1.09861228866811,-0.899303358529766,10,5,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2589","ON",2010,0,2009-05-27,2009,152,148,76,0,4,"social",2,4.99721227376411,"AA","AA","AA",25,31,1.1,21.9,0,"low",0,1.69385961931021,24.0662835249042,0.693147180559945,-1.30476846663793,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2590","ON",2010,0,2009-05-27,2009,152,148,76,0,2,"investigative",2,4.99721227376411,"AA","AA","AA",25,31,1.1,21.9,0,"low",0,1.69385961931021,24.0662835249042,0.693147180559945,-1.30476846663793,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2591","ON",2010,0,2009-05-27,2009,152,148,76,0,1,"foraging",2,4.99721227376411,"AA","AA","AA",25,31,1.1,21.9,0,"low",0,1.69385961931021,24.0662835249042,0.693147180559945,-1.30476846663793,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2592","ON",2010,0,2009-05-27,2009,152,148,76,0,3,"self-directed",2,4.99721227376411,"AA","AA","AA",25,31,1.1,21.9,0,"low",0,1.69385961931021,24.0662835249042,0.693147180559945,-1.30476846663793,1,4,1,0,0,0,0,0,1,0,4.6309067688378,0,0
"2593","ON",2011,0,2009-05-27,2009,152,127,65.1,0,4,"social",3,4.84418708645859,"AA","AA","AA",26,33,2.1,26.4,0,"low",0,0.92668383866359,13.1662835249042,1.09861228866811,-0.899303358529766,1,5,1,0,0,0,0,0,1,0,6.6309067688378,0,0
"2594","ON",2011,0,2009-05-27,2009,152,127,65.1,0,2,"investigative",3,4.84418708645859,"AA","AA","AA",26,33,2.1,26.4,0,"low",0,0.92668383866359,13.1662835249042,1.09861228866811,-0.899303358529766,1,5,1,0,0,0,0,0,1,0,6.6309067688378,0,0
"2595","ON",2011,0,2009-05-27,2009,152,127,65.1,0,1,"foraging",3,4.84418708645859,"AA","AA","AA",26,33,2.1,26.4,0,"low",0,0.92668383866359,13.1662835249042,1.09861228866811,-0.899303358529766,1,5,1,0,0,0,0,0,1,0,6.6309067688378,0,0
"2596","ON",2011,0,2009-05-27,2009,152,127,65.1,0,3,"self-directed",3,4.84418708645859,"AA","AA","AA",26,33,2.1,26.4,0,"low",0,0.92668383866359,13.1662835249042,1.09861228866811,-0.899303358529766,1,5,1,0,0,0,0,0,1,0,6.6309067688378,0,0
"2597","OP",2007,0,1993-08-01,1993,153,443,30.3,0,4,"social",15,6.09356977004514,"AA","AA","AA",14,28,13.9,13.3,557.3,"mid",0,-1.52264801147425,-21.6337164750958,2.70805020110221,0.710134553904335,1,1,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2598","OP",2007,0,1993-08-01,1993,153,443,30.3,0,1,"foraging",15,6.09356977004514,"AA","AA","AA",14,28,13.9,13.3,557.3,"mid",0,-1.52264801147425,-21.6337164750958,2.70805020110221,0.710134553904335,1,1,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2599","OP",2007,0,1993-08-01,1993,153,443,30.3,0,3,"self-directed",15,6.09356977004514,"AA","AA","AA",14,28,13.9,13.3,557.3,"mid",0,-1.52264801147425,-21.6337164750958,2.70805020110221,0.710134553904335,1,1,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2600","OP",2007,0,1993-08-01,1993,153,443,30.3,0,2,"investigative",15,6.09356977004514,"AA","AA","AA",14,28,13.9,13.3,557.3,"mid",0,-1.52264801147425,-21.6337164750958,2.70805020110221,0.710134553904335,1,1,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2601","OP",2008,0,1993-08-01,1993,153,411,38.8,0,4,"social",16,6.01859321449623,"AA","AA","AA",17,28,14.9,14.4,443.3,"mid",0,-0.924391668768165,-13.1337164750958,2.77258872223978,0.774673075041906,1,2,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2602","OP",2008,0,1993-08-01,1993,153,411,38.8,0,1,"foraging",16,6.01859321449623,"AA","AA","AA",17,28,14.9,14.4,443.3,"mid",0,-0.924391668768165,-13.1337164750958,2.77258872223978,0.774673075041906,1,2,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2603","OP",2008,0,1993-08-01,1993,153,411,38.8,0,3,"self-directed",16,6.01859321449623,"AA","AA","AA",17,28,14.9,14.4,443.3,"mid",0,-0.924391668768165,-13.1337164750958,2.77258872223978,0.774673075041906,1,2,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2604","OP",2008,0,1993-08-01,1993,153,411,38.8,0,2,"investigative",16,6.01859321449623,"AA","AA","AA",17,28,14.9,14.4,443.3,"mid",0,-0.924391668768165,-13.1337164750958,2.77258872223978,0.774673075041906,1,2,3,1,0,1,0,1,0,0,1.6309067688378,0,0
"2605","OP",2009,0,1993-08-01,1993,153,608,40,0,3,"self-directed",17,6.41017488196617,"AA","AA","AA",17,30,15.9,12.4,693.7,"mid",0,-0.839931949797895,-11.9337164750958,2.83321334405622,0.835297696858341,1,3,3,1,0,1,0,1,0,0,3.6309067688378,0,0
"2606","OP",2009,0,1993-08-01,1993,153,608,40,0,2,"investigative",17,6.41017488196617,"AA","AA","AA",17,30,15.9,12.4,693.7,"mid",0,-0.839931949797895,-11.9337164750958,2.83321334405622,0.835297696858341,1,3,3,1,0,1,0,1,0,0,3.6309067688378,0,0
"2607","OP",2009,0,1993-08-01,1993,153,608,40,0,1,"foraging",17,6.41017488196617,"AA","AA","AA",17,30,15.9,12.4,693.7,"mid",0,-0.839931949797895,-11.9337164750958,2.83321334405622,0.835297696858341,1,3,3,1,0,1,0,1,0,0,3.6309067688378,0,0
"2608","OP",2009,0,1993-08-01,1993,153,608,40,0,4,"social",17,6.41017488196617,"AA","AA","AA",17,30,15.9,12.4,693.7,"mid",0,-0.839931949797895,-11.9337164750958,2.83321334405622,0.835297696858341,1,3,3,1,0,1,0,1,0,0,3.6309067688378,0,0
"2609","OP",2010,0,1993-08-01,1993,153,445,30.5,0,2,"investigative",18,6.09807428216624,"AA","AA","AA",14,31,16.9,13.3,689.2,"mid",0,-1.50857139164587,-21.4337164750958,2.89037175789616,0.892456110698289,1,4,3,1,0,1,0,1,0,0,4.6309067688378,0,0
"2610","OP",2010,0,1993-08-01,1993,153,445,30.5,0,4,"social",18,6.09807428216624,"AA","AA","AA",14,31,16.9,13.3,689.2,"mid",0,-1.50857139164587,-21.4337164750958,2.89037175789616,0.892456110698289,1,4,3,1,0,1,0,1,0,0,4.6309067688378,0,0
"2611","OP",2010,0,1993-08-01,1993,153,445,30.5,0,3,"self-directed",18,6.09807428216624,"AA","AA","AA",14,31,16.9,13.3,689.2,"mid",0,-1.50857139164587,-21.4337164750958,2.89037175789616,0.892456110698289,1,4,3,1,0,1,0,1,0,0,4.6309067688378,0,0
"2612","OP",2010,0,1993-08-01,1993,153,445,30.5,0,1,"foraging",18,6.09807428216624,"AA","AA","AA",14,31,16.9,13.3,689.2,"mid",0,-1.50857139164587,-21.4337164750958,2.89037175789616,0.892456110698289,1,4,3,1,0,1,0,1,0,0,4.6309067688378,0,0
"2613","OP",2011,0,1993-08-01,1993,153,438,39.4,0,4,"social",19,6.08221891037645,"AA","AA","AA",15,33,17.9,14.4,823.4,"mid",0,-0.88216180928303,-12.5337164750958,2.94443897916644,0.946523331968565,1,5,3,1,0,1,0,1,0,0,6.6309067688378,0,0
"2614","OP",2011,0,1993-08-01,1993,153,438,39.4,0,3,"self-directed",19,6.08221891037645,"AA","AA","AA",15,33,17.9,14.4,823.4,"mid",0,-0.88216180928303,-12.5337164750958,2.94443897916644,0.946523331968565,1,5,3,1,0,1,0,1,0,0,6.6309067688378,0,0
"2615","OP",2011,0,1993-08-01,1993,153,438,39.4,0,1,"foraging",19,6.08221891037645,"AA","AA","AA",15,33,17.9,14.4,823.4,"mid",0,-0.88216180928303,-12.5337164750958,2.94443897916644,0.946523331968565,1,5,3,1,0,1,0,1,0,0,6.6309067688378,0,0
"2616","OP",2011,0,1993-08-01,1993,153,438,39.4,0,2,"investigative",19,6.08221891037645,"AA","AA","AA",15,33,17.9,14.4,823.4,"mid",0,-0.88216180928303,-12.5337164750958,2.94443897916644,0.946523331968565,1,5,3,1,0,1,0,1,0,0,6.6309067688378,0,0
"2618","OT",2007,0,2006-04-02,2006,154,331,74.5,0,4,"social",2,5.80211837537706,"FF","FF,RF","FF",37,42,1,33.1,0,"low",2,1.58828497059737,22.5662835249042,0.693147180559945,-1.30476846663793,3,1,1,0,0,0,0,0,1,0,15.6309067688378,1,1
"2620","OT",2007,0,2006-04-02,2006,154,331,74.5,0,1,"foraging",2,5.80211837537706,"FF","FF,RF","FF",37,42,1,33.1,0,"low",2,1.58828497059737,22.5662835249042,0.693147180559945,-1.30476846663793,3,1,1,0,0,0,0,0,1,0,15.6309067688378,1,1
"2622","OT",2007,0,2006-04-02,2006,154,331,74.5,0,3,"self-directed",2,5.80211837537706,"FF","FF,RF","FF",37,42,1,33.1,0,"low",2,1.58828497059737,22.5662835249042,0.693147180559945,-1.30476846663793,3,1,1,0,0,0,0,0,1,0,15.6309067688378,1,1
"2624","OT",2007,0,2006-04-02,2006,154,331,74.5,1,2,"investigative",2,5.80211837537706,"FF","FF,RF","FF",37,42,1,33.1,0,"low",2,1.58828497059737,22.5662835249042,0.693147180559945,-1.30476846663793,3,1,1,0,0,0,0,0,1,1,15.6309067688378,1,1
"2625","OT",2008,0,2006-04-02,2006,154,325,59.4,0,1,"foraging",3,5.78382518232974,"RF","RF","RF",13,18,2.2,13.5,0,"low",1,0.525500173554807,7.46628352490421,1.09861228866811,-0.899303358529766,8,2,1,0,0,0,0,0,1,0,-8.3690932311622,1,1
